target,flow_actual,UP,DOWN,AMB32,SYS
2100,2096.73,0.660573,0.69622,1082290120,249346234
2100,2103.49,0.660516,0.695913,1082290120,249348194
2100,2107.3,0.660463,0.695599,1082290120,249350154
2100,2108.24,0.660411,0.695286,1082290118,249352114
2150,2119.89,0.660354,0.694976,1082290118,249354074
2150,2145.13,0.660296,0.694658,1082290117,249356034
2150,2152.91,0.660251,0.694374,1082290117,249357994
2150,2156.71,0.660199,0.694079,1082290116,249359954
2150,2158.92,0.660154,0.69378,1082290115,249361914
2200,2168.96,0.660107,0.693486,1082290115,249363874
2200,2195.32,0.660059,0.693189,1082290115,249365834
2200,2202.33,0.660013,0.69291,1082290114,249367794
2200,2205.91,0.659959,0.692636,1082290113,249369754
2200,2208.21,0.659905,0.692356,1082290111,249371714
2250,2220.85,0.659859,0.692074,1082290110,249373674
2250,2245.81,0.659809,0.691786,1082290110,249375634
2250,2253.15,0.659769,0.691525,1082290109,249377594
2250,2257.0,0.659726,0.691261,1082290108,249379505
2250,2258.56,0.659659,0.690862,1082290108,249382489
2300,2270.88,0.659613,0.690596,1082290108,249384450
2300,2295.26,0.659578,0.690342,1082290107,249386410
2300,2302.39,0.659537,0.6901,1082290106,249388370
2300,2305.01,0.659502,0.689857,1082290106,249390330
2300,2305.02,0.659464,0.689609,1082290105,249392290
2350,2326.56,0.659421,0.689357,1082290103,249394250
2350,2348.04,0.659372,0.689114,1082290103,249396210
2350,2352.92,0.659341,0.688879,1082290103,249398170
2350,2356.38,0.659297,0.68864,1082290103,249400130
2350,2358.15,0.659256,0.688402,1082290101,249402090
2400,2369.34,0.659215,0.688154,1082290101,249404050
2400,2394.34,0.659173,0.687918,1082290100,249406010
2400,2402.11,0.659128,0.687686,1082290100,249407970
2400,2405.75,0.659089,0.687463,1082290099,249409930
2400,2408.42,0.659042,0.687232,1082290099,249411890
2450,2419.69,0.659006,0.686998,1082290099,249413850
2450,2443.81,0.658969,0.686773,1082290097,249415810
2450,2451.64,0.658931,0.686556,1082290096,249417770
2450,2455.43,0.658894,0.686353,1082290095,249419730
2450,2458.56,0.658866,0.686131,1082290094,249421690
2500,2469.72,0.658826,0.685911,1082290093,249423650
2500,2493.72,0.658793,0.68569,1082290092,249425561
2500,2501.98,0.658739,0.685374,1082290090,249428545
2500,2505.76,0.658709,0.685167,1082290090,249430506
2500,2508.89,0.658682,0.68496,1082290090,249432466
300,216.947,0.658648,0.684751,1082290090,249434426
300,361.746,0.658643,0.684691,1082290089,249436386
300,299.904,0.658687,0.684965,1082290089,249438346
300,299.197,0.658739,0.685397,1082290089,249440306
300,300.476,0.658791,0.685907,1082290088,249442266
350,340.908,0.658848,0.686455,1082290087,249444226
350,358.324,0.658894,0.687018,1082290086,249446186
350,355.651,0.658942,0.687569,1082290085,249448146
350,350.362,0.658992,0.688139,1082290084,249450106
350,347.382,0.659043,0.688717,1082290083,249452066
400,386.629,0.659092,0.689314,1082290082,249454026
400,407.024,0.659138,0.689902,1082290081,249455986
400,405.401,0.659189,0.690441,1082290080,249457946
400,401.087,0.659245,0.690982,1082290078,249459906
400,398.274,0.659301,0.691546,1082290078,249461866
450,428.316,0.659362,0.692119,1082290077,249463826
450,454.037,0.659415,0.692672,1082290077,249465786
450,457.335,0.659466,0.693174,1082290077,249467746
450,455.246,0.659517,0.69368,1082290076,249469706
450,451.668,0.659568,0.694203,1082290075,249471617
500,473.474,0.659657,0.694986,1082290075,249474601
500,503.249,0.659711,0.695478,1082290073,249476563
500,507.507,0.659765,0.695922,1082290073,249478523
500,504.147,0.659815,0.696374,1082290072,249480483
500,499.946,0.659872,0.696824,1082290071,249482443
550,525.339,0.65993,0.697283,1082290070,249484403
550,553.069,0.659983,0.697732,1082290068,249486363
550,557.948,0.660038,0.698148,1082290068,249488323
550,555.13,0.660094,0.698552,1082290069,249490283
550,550.279,0.660146,0.698958,1082290068,249492243
600,573.621,0.660202,0.699364,1082290066,249494203
600,603.359,0.660252,0.69977,1082290066,249496163
600,607.68,0.660295,0.700142,1082290065,249498123
600,603.43,0.660343,0.700502,1082290065,249500083
600,599.556,0.6604,0.700867,1082290064,249502043
650,627.36,0.660449,0.701252,1082290064,249504003
650,656.368,0.660497,0.701609,1082290063,249505963
650,656.232,0.660547,0.701952,1082290062,249507923
650,650.935,0.660594,0.702283,1082290062,249509883
650,648.926,0.660642,0.702632,1082290062,249511843
700,681.414,0.660691,0.702971,1082290061,249513803
700,708.021,0.660737,0.703294,1082290062,249515763
700,705.338,0.660786,0.70359,1082290062,249517674
700,700.651,0.660845,0.704047,1082290061,249520658
700,699.094,0.660885,0.704359,1082290060,249522620
750,733.683,0.660929,0.704667,1082290060,249524580
750,758.289,0.660966,0.704953,1082290059,249526540
750,755.113,0.661007,0.705234,1082290059,249528500
750,750.379,0.66104,0.70551,1082290060,249530460
750,748.213,0.66108,0.705804,1082290060,249532420
800,786.02,0.66112,0.706088,1082290060,249534380
800,808.967,0.661154,0.706354,1082290060,249536340
800,803.86,0.661186,0.706613,1082290060,249538300
800,798.477,0.661222,0.706876,1082290061,249540260
800,798.81,0.661254,0.707136,1082290060,249542220
850,839.312,0.661287,0.707399,1082290060,249544180
850,859.343,0.661317,0.707643,1082290060,249546140
850,853.265,0.661348,0.707889,1082290059,249548100
850,848.86,0.661376,0.708143,1082290059,249550060
850,848.111,0.661411,0.708398,1082290059,249552020
900,891.695,0.661444,0.708651,1082290058,249553980
900,909.65,0.66147,0.7089,1082290058,249555940
900,903.134,0.6615,0.709134,1082290058,249557900
900,898.1,0.661533,0.709371,1082290057,249559860
900,898.461,0.661558,0.70961,1082290056,249561820
950,940.802,0.661587,0.709853,1082290057,249563730
950,959.576,0.661626,0.71018,1082290056,249566714
950,954.461,0.661649,0.710393,1082290056,249568676
950,948.516,0.661671,0.710612,1082290056,249570636
950,948.163,0.661697,0.710826,1082290057,249572596
1000,987.245,0.661722,0.711033,1082290057,249574556
1000,1009.15,0.661745,0.711233,1082290056,249576516
1000,1005.41,0.661771,0.71143,1082290057,249578476
1000,999.237,0.66179,0.71163,1082290056,249580436
1000,997.566,0.661802,0.711844,1082290056,249582396
1050,1036.38,0.661825,0.712057,1082290055,249584356
1050,1058.13,0.661841,0.712241,1082290055,249586316
1050,1056.29,0.661858,0.712428,1082290055,249588276
1050,1050.63,0.661869,0.712617,1082290055,249590236
1050,1047.87,0.661888,0.712807,1082290055,249592196
1100,1083.48,0.661906,0.712993,1082290055,249594156
1100,1106.95,0.66192,0.713179,1082290055,249596116
1100,1107.47,0.661932,0.713347,1082290055,249598076
1100,1102.1,0.661942,0.71351,1082290054,249600036
1100,1098.41,0.661952,0.713682,1082290055,249601996
1150,1129.12,0.661967,0.71385,1082290055,249603956
1150,1155.99,0.661982,0.714009,1082290055,249605916
1150,1157.81,0.661989,0.714166,1082290054,249607876
1150,1153.13,0.661991,0.714319,1082290053,249609786
1150,1149.12,0.662002,0.714551,1082290053,249612770
1200,1177.3,0.662006,0.714711,1082290053,249614732
1200,1203.83,0.662011,0.714857,1082290052,249616692
1200,1208.18,0.662014,0.715004,1082290051,249618652
1200,1204.99,0.662022,0.715144,1082290051,249620612
1200,1200.32,0.662033,0.715291,1082290051,249622572
1250,1224.48,0.662038,0.715442,1082290051,249624532
1250,1252.31,0.662043,0.715586,1082290050,249626492
1250,1257.77,0.662051,0.71572,1082290051,249628452
1250,1256.2,0.662053,0.715864,1082290051,249630412
1250,1251.45,0.662064,0.716007,1082290050,249632372
1300,1271.37,0.662069,0.716151,1082290049,249634332
1300,1300.5,0.662072,0.716285,1082290049,249636292
1300,1307.23,0.662072,0.716414,1082290049,249638252
1300,1307.23,0.662073,0.71654,1082290049,249640212
1300,1303.36,0.662073,0.716668,1082290048,249642172
1350,1319.76,0.66208,0.716797,1082290048,249644132
1350,1348.31,0.662088,0.716928,1082290048,249646092
1350,1356.87,0.662091,0.717046,1082290048,249648052
1350,1358.0,0.6621,0.717168,1082290047,249650012
1350,1354.51,0.662104,0.717294,1082290046,249651972
1400,1368.24,0.662109,0.717417,1082290046,249653932
1400,1396.79,0.662112,0.717545,1082290044,249655842
1400,1406.17,0.662111,0.717723,1082290044,249658826
1400,1408.44,0.662112,0.717837,1082290043,249660788
1400,1405.61,0.662117,0.717955,1082290043,249662748
1450,1417.35,0.662121,0.718073,1082290042,249664708
1450,1446.11,0.662118,0.718187,1082290043,249666668
1450,1455.96,0.662123,0.718301,1082290042,249668628
1450,1458.64,0.66212,0.718407,1082290042,249670588
1450,1456.34,0.662122,0.718524,1082290043,249672548
1500,1469.45,0.662125,0.718637,1082290043,249674508
1500,1498.75,0.662131,0.718759,1082290042,249676468
1500,1506.91,0.662131,0.718867,1082290041,249678428
1500,1508.4,0.662129,0.718975,1082290041,249680388
1500,1504.88,0.662129,0.719084,1082290040,249682348
1550,1519.0,0.662122,0.719184,1082290040,249684308
1550,1547.77,0.662108,0.719268,1082290040,249686268
1550,1555.94,0.66205,0.719035,1082290040,249688228
1550,1558.45,0.661966,0.718562,1082290039,249690188
1550,1556.14,0.661879,0.717993,1082290038,249692148
1600,1568.19,0.661799,0.71736,1082290038,249694108
1600,1597.12,0.661716,0.716697,1082290038,249696068
1600,1605.34,0.66163,0.71604,1082290039,249698028
1600,1608.33,0.66154,0.715381,1082290039,249699988
1600,1606.86,0.661459,0.714712,1082290038,249701898
1650,1618.68,0.661333,0.71369,1082290038,249704882
1650,1646.06,0.661254,0.713005,1082290038,249706844
1650,1654.42,0.661168,0.712366,1082290037,249708804
1650,1657.84,0.661084,0.711731,1082290038,249710764
1650,1657.15,0.660995,0.711079,1082290037,249712724
1700,1669.3,0.660901,0.710413,1082290036,249714684
1700,1695.62,0.660817,0.709771,1082290036,249716644
1700,1704.14,0.660734,0.709181,1082290035,249718604
1700,1707.92,0.660648,0.708585,1082290034,249720564
1700,1708.0,0.660564,0.707984,1082290034,249722524
1750,1719.43,0.660472,0.707367,1082290034,249724484
1750,1746.53,0.66039,0.706763,1082290033,249726444
1750,1754.58,0.660297,0.706199,1082290034,249728404
1750,1757.96,0.660217,0.705672,1082290033,249730364
1750,1757.38,0.66013,0.705123,1082290033,249732324
1800,1769.51,0.660042,0.704592,1082290033,249734284
1800,1797.59,0.659955,0.704036,1082290033,249736244
1800,1804.91,0.659871,0.70352,1082290033,249738204
1800,1807.91,0.659788,0.703028,1082290032,249740164
1800,1807.22,0.659698,0.702545,1082290030,249742124
1850,1819.47,0.659612,0.702049,1082290029,249744084
1850,1846.64,0.659527,0.701552,1082290029,249746044
1850,1854.08,0.659452,0.70109,1082290028,249747955
1850,1857.84,0.659255,0.699969,1082290026,249752880
1850,1854.85,0.659176,0.699496,1082290025,249754840
1900,1866.37,0.6591,0.699053,1082290024,249756800
1900,1895.68,0.659021,0.69864,1082290024,249758760
1900,1903.5,0.658943,0.698226,1082290023,249760720
1900,1906.96,0.658863,0.697798,1082290022,249762680
1900,1907.63,0.65879,0.697374,1082290022,249764640
1950,1920.4,0.658712,0.696976,1082290021,249766600
1950,1946.41,0.658637,0.696601,1082290018,249768560
1950,1954.09,0.658569,0.696223,1082290018,249770520
1950,1957.54,0.658495,0.695837,1082290017,249772480
1950,1958.19,0.658427,0.695456,1082290016,249774440
2000,1969.11,0.658357,0.695074,1082290015,249776400
2000,1995.34,0.658294,0.69472,1082290014,249778360
2000,2002.85,0.658224,0.694367,1082290013,249780320
2000,2006.62,0.658167,0.694009,1082290011,249782280
2000,2008.26,0.658103,0.693648,1082290009,249784240
2050,2020.75,0.658035,0.693306,1082290008,249786200
2050,2046.02,0.657977,0.692984,1082290007,249788160
2050,2052.55,0.657916,0.692653,1082290006,249790120
2050,2056.39,0.657857,0.692321,1082290006,249792080
2050,2058.18,0.657799,0.691984,1082290006,249793991
2100,2069.04,0.657707,0.691501,1082290004,249796975
2100,2097.28,0.657654,0.69119,1082290003,249798936
2100,2104.08,0.657597,0.690877,1082290003,249800896
2100,2107.5,0.657539,0.690561,1082290002,249802856
2100,2107.87,0.657476,0.690242,1082290001,249804816
2150,2120.04,0.657419,0.689932,1082289999,249806776
2150,2144.48,0.657369,0.689634,1082290000,249808736
2150,2152.24,0.657314,0.689338,1082290000,249810696
2150,2155.92,0.657261,0.689046,1082289999,249812656
2150,2158.19,0.657211,0.688747,1082289997,249814616
2200,2169.57,0.657157,0.688458,1082289997,249816576
2200,2194.96,0.657106,0.688193,1082289996,249818536
2200,2202.39,0.657055,0.687922,1082289995,249820496
2200,2206.94,0.657008,0.687649,1082289993,249822456
2200,2208.9,0.656957,0.687376,1082289992,249824416
2250,2219.29,0.656905,0.687113,1082289991,249826376
2250,2247.04,0.656864,0.68687,1082289991,249828336
2250,2253.13,0.65682,0.686615,1082289990,249830296
2250,2256.61,0.656772,0.686351,1082289989,249832256
2250,2258.07,0.656726,0.686079,1082289988,249834216
2300,2270.5,0.65668,0.685818,1082289988,249836176
2300,2295.56,0.65664,0.685582,1082289987,249838136
2300,2302.54,0.656603,0.685338,1082289986,249840047
2300,2305.01,0.65654,0.684978,1082289985,249843031
2300,2305.02,0.656497,0.684737,1082289984,249844992
2350,2326.68,0.656455,0.684494,1082289984,249846952
2350,2347.38,0.656423,0.684277,1082289983,249848912
2350,2353.19,0.656385,0.684056,1082289982,249850872
2350,2356.79,0.65635,0.683838,1082289982,249852832
2350,2358.45,0.656313,0.683617,1082289981,249854792
2400,2368.65,0.656281,0.683403,1082289980,249856752
2400,2393.73,0.656251,0.683196,1082289979,249858712
2400,2401.85,0.656229,0.682995,1082289979,249860672
2400,2405.4,0.656197,0.682792,1082289978,249862632
2400,2408.48,0.656163,0.682582,1082289977,249864592
2450,2420.09,0.656134,0.682374,1082289977,249866552
2450,2443.86,0.656111,0.682185,1082289977,249868512
2450,2452.33,0.656083,0.681988,1082289977,249870472
2450,2456.23,0.656053,0.681792,1082289976,249872432
2450,2459.14,0.656025,0.681591,1082289975,249874392
2500,2469.61,0.655993,0.681398,1082289974,249876352
2500,2493.23,0.655966,0.681214,1082289974,249878312
2500,2501.75,0.655939,0.681027,1082289973,249880272
2500,2505.47,0.655907,0.680845,1082289972,249882232
2500,2508.7,0.655872,0.680653,1082289972,249884192
300,145.933,0.655847,0.680464,1082289971,249886103
300,330.507,0.655852,0.680379,1082289970,249889087
300,298.488,0.655894,0.680696,1082289969,249891048
300,296.527,0.65595,0.681159,1082289968,249893008
300,299.953,0.655993,0.681693,1082289968,249894968
350,341.214,0.656041,0.682269,1082289966,249896928
350,358.595,0.65609,0.682872,1082289966,249898888
350,355.962,0.65613,0.683463,1082289965,249900848
350,350.336,0.656183,0.684056,1082289964,249902808
350,347.236,0.656228,0.684662,1082289964,249904768
400,387.486,0.656283,0.685271,1082289963,249906728
400,406.487,0.65634,0.685882,1082289963,249908688
400,405.425,0.656399,0.686472,1082289962,249910648
400,401.525,0.656454,0.687058,1082289962,249912608
400,398.389,0.656511,0.687647,1082289961,249914568
450,428.798,0.65657,0.688248,1082289961,249916528
450,453.863,0.656623,0.688836,1082289961,249918488
450,457.121,0.65668,0.689382,1082289960,249920448
450,455.242,0.656733,0.689924,1082289960,249922408
450,451.714,0.65679,0.690462,1082289960,249924368
500,473.113,0.656849,0.691003,1082289960,249926328
500,502.739,0.656905,0.691558,1082289959,249928288
500,507.554,0.656961,0.692046,1082289960,249930248
500,504.053,0.657019,0.692534,1082289959,249932159
500,499.978,0.657116,0.693283,1082289959,249935143
550,526.149,0.657184,0.693806,1082289958,249937104
550,553.018,0.657244,0.694279,1082289957,249939064
550,558.309,0.657304,0.694731,1082289958,249941024
550,549.131,0.657367,0.695167,1082289958,249942984
550,552.046,0.657425,0.695618,1082289957,249944944
600,574.677,0.657488,0.69607,1082289958,249946904
600,604.164,0.657558,0.696505,1082289957,249948864
600,607.63,0.657618,0.696899,1082289956,249950824
600,603.141,0.657674,0.697298,1082289956,249952784
600,599.531,0.657735,0.697697,1082289956,249954744
650,627.58,0.657799,0.698098,1082289955,249956704
650,656.521,0.657863,0.698492,1082289955,249958664
650,656.225,0.657918,0.698852,1082289955,249960624
650,651.308,0.657985,0.699211,1082289954,249962584
650,648.769,0.658046,0.69958,1082289954,249964544
700,682.355,0.658105,0.699949,1082289954,249966504
700,707.504,0.658167,0.700311,1082289954,249968464
700,705.822,0.658221,0.70065,1082289954,249970424
700,699.678,0.658283,0.700992,1082289954,249972384
700,698.641,0.658341,0.701336,1082289953,249974344
750,733.741,0.658394,0.701682,1082289954,249976304
750,758.245,0.65845,0.702021,1082289954,249978215
750,755.053,0.658536,0.70249,1082289954,249981199
750,749.89,0.658589,0.702809,1082289954,249983161
750,748.512,0.658643,0.703131,1082289953,249985121
800,786.69,0.658698,0.703448,1082289953,249987081
800,808.833,0.658748,0.703748,1082289954,249989041
800,804.072,0.658804,0.704042,1082289954,249991001
800,798.759,0.658859,0.704342,1082289955,249992961
800,798.552,0.658918,0.704638,1082289956,249994921
850,840.69,0.658967,0.704931,1082289957,249996881
850,859.453,0.659014,0.705207,1082289958,249998841
850,853.317,0.659057,0.705489,1082289958,250000801
850,848.363,0.6591,0.705769,1082289957,250002761
850,848.182,0.659148,0.706057,1082289957,250004721
900,891.055,0.659194,0.706343,1082289957,250006681
900,909.558,0.659235,0.706608,1082289958,250008641
900,903.068,0.659283,0.706865,1082289959,250010601
900,898.101,0.659325,0.707125,1082289959,250012561
900,898.21,0.659369,0.707393,1082289959,250014521
950,941.014,0.659414,0.707657,1082289959,250016481
950,959.672,0.659456,0.707914,1082289961,250018441
950,954.029,0.659498,0.708156,1082289961,250020401
950,948.156,0.659539,0.708401,1082289962,250022361
950,948.393,0.659579,0.70865,1082289962,250024271
1000,988.965,0.659643,0.709022,1082289963,250027255
1000,1008.92,0.659679,0.709252,1082289964,250029217
1000,1005.33,0.659722,0.709486,1082289965,250031177
1000,999.185,0.659754,0.70972,1082289966,250033137
1000,997.706,0.659795,0.709954,1082289967,250035097
1050,1035.88,0.659835,0.710185,1082289967,250037057
1050,1058.32,0.659871,0.710409,1082289967,250039017
1050,1056.5,0.659905,0.710626,1082289967,250040977
1050,1050.21,0.659942,0.710854,1082289968,250042937
1050,1047.71,0.65998,0.711089,1082289968,250044897
1100,1083.06,0.660014,0.711313,1082289969,250046857
1100,1107.31,0.660046,0.711526,1082289969,250048817
1100,1107.24,0.660079,0.711735,1082289969,250050777
1100,1101.53,0.66011,0.711937,1082289969,250052737
1100,1098.15,0.660147,0.712151,1082289970,250054697
1150,1130.86,0.660181,0.712362,1082289970,250056657
1150,1155.87,0.660219,0.712563,1082289971,250058617
1150,1157.6,0.660251,0.712755,1082289971,250060577
1150,1152.98,0.660285,0.712947,1082289971,250062537
1150,1148.99,0.660314,0.713139,1082289970,250064497
1200,1177.06,0.660345,0.713345,1082289971,250066457
1200,1204.16,0.660371,0.713547,1082289971,250068417
1200,1208.2,0.660402,0.71373,1082289973,250070328
1200,1205.07,0.660435,0.714004,1082289973,250073312
1200,1200.14,0.660466,0.714199,1082289972,250075274
1250,1224.48,0.660498,0.714388,1082289972,250077234
1250,1252.08,0.660523,0.714567,1082289972,250079194
1250,1257.87,0.660544,0.714744,1082289971,250081154
1250,1256.1,0.660573,0.71493,1082289972,250083114
1250,1251.55,0.660595,0.715117,1082289972,250085074
1300,1271.55,0.660624,0.715302,1082289972,250087034
1300,1300.56,0.660639,0.715477,1082289973,250088994
1300,1307.24,0.660673,0.715655,1082289973,250090954
1300,1307.25,0.660698,0.715829,1082289972,250092914
1300,1303.2,0.660723,0.715999,1082289973,250094874
1350,1319.34,0.660746,0.716169,1082289973,250096834
1350,1348.44,0.660771,0.716342,1082289974,250098794
1350,1356.76,0.660793,0.716505,1082289973,250100754
1350,1354.67,0.660831,0.716824,1082289973,250104656
1350,1350.44,0.660853,0.716986,1082289973,250106616
1400,1367.11,0.660873,0.71715,1082289974,250108576
1400,1396.96,0.660895,0.717317,1082289973,250110536
1400,1406.2,0.660917,0.717473,1082289973,250112496
1400,1408.37,0.660936,0.717629,1082289973,250114456
1400,1405.64,0.660963,0.717859,1082289973,250117389
1450,1417.61,0.660983,0.718012,1082289973,250119351
1450,1446.29,0.660999,0.718165,1082289973,250121312
1450,1456.08,0.661019,0.71831,1082289974,250123272
1450,1458.74,0.661035,0.718456,1082289974,250125232
1450,1456.11,0.661056,0.718599,1082289974,250127192
1500,1469.21,0.661074,0.718748,1082289974,250129152
1500,1498.92,0.66109,0.718896,1082289975,250131112
1500,1506.85,0.661113,0.719031,1082289976,250133072
1500,1508.41,0.661132,0.719175,1082289976,250135032
1500,1504.75,0.661145,0.719315,1082289977,250136992
1550,1518.36,0.661152,0.719427,1082289977,250138952
1550,1548.15,0.661111,0.719203,1082289977,250140912
1550,1556.0,0.661058,0.718758,1082289978,250142872
1550,1558.22,0.660996,0.718208,1082289978,250144832
1550,1556.04,0.660937,0.717605,1082289979,250146792
1600,1568.12,0.66088,0.716977,1082289979,250148752
1600,1596.59,0.660821,0.716358,1082289980,250150712
1600,1605.06,0.660771,0.715733,1082289980,250152672
1600,1608.32,0.660706,0.7151,1082289979,250154632
1600,1606.93,0.660648,0.714456,1082289980,250156592
1650,1618.82,0.660584,0.713805,1082289981,250158552
1650,1646.83,0.660527,0.713186,1082289981,250160512
1650,1654.52,0.660435,0.712253,1082289980,250163445
1650,1657.79,0.660368,0.711624,1082289980,250165407
1650,1657.06,0.660299,0.710987,1082289980,250167368
1700,1668.49,0.660241,0.710374,1082289979,250169328
1700,1695.48,0.660181,0.709799,1082289980,250171288
1700,1703.58,0.66012,0.709222,1082289980,250173248
1700,1707.61,0.660051,0.708645,1082289980,250175208
1700,1708.13,0.659985,0.708057,1082289979,250177168
1750,1719.62,0.659922,0.707472,1082289980,250179128
1750,1746.68,0.659864,0.706958,1082289980,250181088
1750,1754.68,0.659796,0.706432,1082289980,250183048
1750,1758.1,0.659736,0.705904,1082289981,250185008
1750,1757.3,0.659666,0.705361,1082289981,250186968
1800,1770.08,0.659598,0.704831,1082289981,250188928
1800,1797.99,0.659539,0.704354,1082289981,250190888
1800,1805.05,0.659477,0.703884,1082289981,250192848
1800,1807.97,0.659409,0.70341,1082289981,250194808
1800,1807.17,0.659348,0.702917,1082289981,250196768
1850,1818.62,0.659282,0.702444,1082289981,250198728
1850,1847.1,0.659223,0.702012,1082289981,250200688
1850,1854.12,0.659165,0.701587,1082289981,250202648
1850,1857.39,0.6591,0.70116,1082289981,250204608
1850,1857.37,0.659034,0.700727,1082289982,250206518
1900,1869.97,0.658942,0.700091,1082289981,250209502
1900,1896.47,0.658881,0.699714,1082289981,250211464
1900,1903.91,0.658812,0.699329,1082289982,250213424
1900,1907.4,0.658756,0.698934,1082289982,250215384
1900,1908.04,0.65869,0.698534,1082289982,250217344
1950,1919.48,0.658629,0.698148,1082289982,250219304
1950,1946.32,0.658577,0.697789,1082289982,250221264
1950,1953.59,0.658516,0.697425,1082289981,250223224
1950,1956.96,0.65846,0.697062,1082289982,250225184
1950,1957.74,0.658404,0.696699,1082289981,250227144
2000,1969.49,0.658347,0.696341,1082289980,250229104
2000,1995.93,0.658295,0.696015,1082289980,250231064
2000,2003.36,0.65824,0.695688,1082289981,250233024
2000,2007.26,0.658188,0.69535,1082289980,250234984
2000,2008.48,0.65813,0.695013,1082289981,250236944
2050,2019.94,0.658079,0.694684,1082289981,250238904
2050,2044.63,0.658029,0.694376,1082289980,250240864
2050,2052.6,0.657975,0.694063,1082289980,250242824
2050,2056.35,0.657926,0.693748,1082289980,250244784
2050,2058.24,0.657874,0.693426,1082289980,250246744
2100,2070.01,0.657829,0.693118,1082289979,250248704
2100,2097.96,0.65779,0.692834,1082289979,250250664
2100,2104.63,0.657745,0.69254,1082289979,250252574
2100,2108.25,0.657681,0.692084,1082289979,250255558
2100,2107.99,0.657638,0.69179,1082289980,250257520
2150,2117.64,0.6576,0.69151,1082289979,250259481
2150,2144.72,0.65756,0.691245,1082289978,250261441
2150,2153.39,0.65752,0.690974,1082289977,250263401
2150,2157.22,0.657477,0.690694,1082289978,250265361
2150,2158.11,0.657442,0.690418,1082289977,250267321
2200,2169.43,0.657401,0.690152,1082289976,250269281
2200,2194.31,0.657365,0.6899,1082289977,250271241
2200,2202.09,0.657324,0.68965,1082289976,250273201
2200,2206.17,0.657291,0.68939,1082289975,250275161
2200,2208.24,0.65725,0.689131,1082289975,250277121
2250,2220.91,0.657214,0.688882,1082289974,250279081
2250,2246.78,0.65718,0.688652,1082289974,250281041
2250,2253.44,0.65715,0.688411,1082289973,250283001
2250,2257.34,0.657114,0.688172,1082289973,250284961
2250,2258.66,0.657085,0.687928,1082289972,250286921
2300,2269.34,0.657046,0.687687,1082289973,250288881
2300,2296.71,0.657022,0.687465,1082289972,250290841
2300,2302.93,0.656987,0.687242,1082289972,250292801
2300,2305.01,0.656957,0.687005,1082289971,250294761
2300,2305.02,0.656928,0.686768,1082289971,250296721
2350,2325.59,0.656902,0.686539,1082289972,250298681
2350,2348.05,0.656866,0.686227,1082289971,250301614
2350,2353.25,0.656839,0.686015,1082289970,250303576
2350,2356.61,0.656815,0.685791,1082289969,250305537
2350,2358.12,0.656788,0.685579,1082289969,250307497
2400,2369.07,0.656765,0.685375,1082289968,250309457
2400,2394.2,0.656737,0.685179,1082289967,250311417
2400,2402.16,0.656709,0.684975,1082289968,250313377
2400,2405.72,0.656687,0.684781,1082289968,250315337
2400,2408.48,0.656666,0.684573,1082289967,250317297
2450,2419.37,0.656643,0.684371,1082289966,250319257
2450,2443.51,0.656625,0.684182,1082289965,250321217
2450,2452.17,0.656607,0.683994,1082289964,250323177
2450,2455.84,0.656589,0.683803,1082289965,250325137
2450,2458.9,0.65657,0.683614,1082289965,250327097
2500,2469.81,0.65655,0.68342,1082289964,250329057
2500,2493.25,0.656529,0.683252,1082289964,250331017
2500,2501.99,0.65651,0.683066,1082289965,250332977
2500,2505.81,0.656491,0.682878,1082289965,250334937
2500,2508.84,0.656475,0.682692,1082289966,250336897
300,128.12,0.656458,0.682508,1082289966,250338857
300,335.686,0.656465,0.682381,1082289964,250340817
300,298.527,0.656508,0.682593,1082289965,250342777
300,297.035,0.65657,0.683011,1082289966,250344737
300,300.441,0.65667,0.683808,1082289966,250347670
350,338.697,0.656729,0.684388,1082289966,250349632
350,357.655,0.656786,0.684984,1082289967,250351593
350,356.36,0.656849,0.685576,1082289967,250353553
350,351.695,0.656915,0.686166,1082289967,250355513
350,348.021,0.656977,0.686771,1082289967,250357473
400,385.478,0.657049,0.687387,1082289968,250359433
400,406.422,0.657109,0.687998,1082289969,250361393
400,405.449,0.657178,0.688581,1082289970,250363353
400,401.763,0.657245,0.689165,1082289970,250365313
400,398.685,0.657323,0.689766,1082289970,250367273
450,428.639,0.657401,0.690361,1082289971,250369233
450,454.091,0.657471,0.690948,1082289971,250371193
450,457.372,0.657544,0.691504,1082289971,250373153
450,454.722,0.657619,0.692052,1082289971,250375113
450,451.088,0.657697,0.692612,1082289972,250377073
500,474.107,0.657776,0.693171,1082289972,250379033
500,504.392,0.657861,0.693726,1082289972,250380993
500,507.221,0.657939,0.694232,1082289972,250382953
500,503.254,0.658014,0.694733,1082289972,250384913
500,498.961,0.658093,0.695246,1082289973,250386873
550,527.152,0.658173,0.69576,1082289974,250388833
550,553.813,0.658249,0.696251,1082289975,250390793
550,558.294,0.658358,0.696943,1082289975,250393726
550,554.33,0.658438,0.697392,1082289976,250395688
550,549.976,0.658518,0.697855,1082289976,250397649
600,573.984,0.658599,0.698321,1082289977,250399609
600,604.758,0.658676,0.698759,1082289978,250401569
600,607.337,0.65875,0.699156,1082289978,250403529
600,602.737,0.658838,0.699569,1082289980,250405489
600,599.095,0.658915,0.699977,1082289981,250407449
650,627.835,0.658991,0.700395,1082289981,250409409
